,Pre_Sample_01,Pre_Sample_02,Pre_Sample_03,Pre_Sample_04,Pre_Sample_05,Pre_Sample_06,Post_Sample_01,Post_Sample_02,Post_Sample_03,Post_Sample_04,Post_Sample_05,Post_Sample_06
Gene_0651,383.1149310961661,394.51336111659583,266.36866473021695,1526.8593279849483,3145.465683694579,5083.944536165927,1622.699262276067,977.0850940860709,1415.7327215721016,745.6092644134914,130.07654498056385,2202.2624736538005
Gene_0652,43.59472149263387,1502.952019662021,161.781471232422,1363.5246170360083,111.96721426170501,1182.659810981688,7714.766778983963,11.415866999518585,339.27103535209847,119.09616950263629,506.1508519110806,653.8920512272996
Gene_0653,193.92437504150743,10022.629259355139,46.46584874719722,1748.2141465091224,16.32642027845604,610.6018604541621,924.517116626237,1635.9945974753143,170.2594616919905,92.38886383312261,35.37581535246308,43.21747388754912
Gene_0654,1538.0859328555769,345.36705462371106,668.0733511371352,26.613143897035624,828.0301316014014,275.0034624635144,97.05649553244389,91.80417511398727,2723.447140939289,5.85865405579504,8112.4798463866255,5088.935248114003
Gene_0655,7293.475971407665,174.9776435157922,3814.193496146098,110689.79358651042,1308.130662600066,890.6036732300697,49.48788454615627,2678.358610035297,71.10483673642793,402.660274471868,602.3943293355247,2237.8942792562493
Gene_0656,5.441576537228617,581.7707801304732,1816.1538413016735,1709.6406525586951,98.80049422635577,7316.326840578818,50215.539840212106,45.073363253159336,406.9691716757559,415.0809894363133,116.904399121428,701.3030884474483
Gene_0657,893.3669766480875,1127.805073958665,2253.6625325087953,603.3291603171652,5217.1997171835055,11094.6148446773,1358.8211572046537,571.8998906125495,268.1415013846705,19192.171159932324,458.4126783652168,78.93133188208276
Gene_0658,385.7433055720817,4060.954394288533,1926.0803548123076,35.64960203491802,1778.954454572537,185558.4035841829,758.5063679245934,132.0654911316789,68.57548048755217,88.77909166539347,757.6641514777975,532.2712395536439
Gene_0659,158.05725310405873,54.46420863417376,376.70544312298136,462.01324755010256,390.2720624874312,1167.039449442271,2383.8654895477725,5981.495962863139,105.28456325365855,3657.1683478923096,601.430985371592,10611.86578162231
Gene_0660,1429.0457354066396,1360.089813256153,782.3419668868157,295.68331196516453,7726.386839289554,124.61266553350514,110.24280105805049,98.20162772182395,210.50378260047253,1375.2705379205315,765.4334903837231,525.1163621292799
Gene_0661,1080.7033380737457,1607.4798235636458,24.403228184651027,2453.76919044624,1855.751314506963,3576.8009789500534,519.2321204404468,300.7986148266669,9.631047825643533,26.90683566612993,457.9457400343166,318.2056155156687
Gene_0662,450.35118364944384,58.8384444524255,30.938267427917765,2428.1837710652467,972.3832078772184,128.22810508755154,684.112194272957,39.54434526849348,755.520119957175,357.20648609300247,233.15489734898182,1042.084050597066
Gene_0663,79.56499865783238,408.54433046464464,29917.29987249408,13.647323625550746,1357.3172484033826,2607.6870870515927,94148.24358106381,788.4447094005153,503.4670778692872,298.6553683674888,1928.470730085462,2539.4475935151063
Gene_0664,1067.7301616959667,80.80535142561952,2686.604034111226,1984.4562127516058,2543.8265100023905,87.00717805446868,41.93411477667232,48.73609463814767,4115.31561375316,8.305903721542393,50.87974387297101,276.28861424901106
Gene_0665,140.45459501810245,2438.2580115138467,7917.671319655594,3153.025803680011,21219.368770938992,499.9740936451105,3.4627692128730563,1438.380485042555,838.4049293253271,391.82753824064133,227.07451549480817,303.6232259939626
Gene_0666,1533.8939829793633,175.8560924077027,1420.238566441638,274.1213950828319,174.48415043936714,228.85563604633182,358.88786233304296,835.8645275222119,3345.4347469112686,225.23222921339215,202.2625062785389,1201.92301823243
Gene_0667,12.51787910416111,57.08740833666159,3.062293988970096,10984.425075668809,23646.50473812489,2024.6305069702785,471.6153509213011,571.9070870710754,27.548143922577196,82.39218418225376,559.7252494225255,210.32895459664954
Gene_0668,72.32888402980676,143023.1248874547,416.0922914676541,2195.3870392157473,2566.9934208370023,5.397338635697604,3229.803844085774,1234.3168698256372,4852.326740448162,5226.718340091288,7290.76791467033,633.8468307227096
Gene_0669,5484.109025603056,1490.9486684891663,3.1669948573736217,33332.29477049758,31.29065298494427,692.4746809324098,87.3104174073836,3943.342531449485,328.2613461559891,1897.9274826511285,1351.49950194278,145.8061025385115
Gene_0670,2838.8818058184856,1269.1431313899968,48.74660111812905,1050.6299096042635,35.41563881776959,2818.0222956693938,1256.4503016069054,2243.399702503509,421.9085704890402,53.21999573672183,11.406850445831786,10781.943060683141
Gene_0671,2273.4970243412376,63.720279424283014,94957.40879781872,96.45091523070029,469.4271294991492,1794.7661747620698,18.9944359639748,96.0061604493804,35.88396527514406,2139.6787840705224,18250.0273236308,221.03598851263453
Gene_0672,94.93853391556198,1580.1039602008784,80.18491677009617,197.18314731650028,1029.9977560300542,2976.837016481639,64.63488470893242,137.96685869967993,234.4034619732288,243.11742937920658,54947.19112569665,23230.635564694
Gene_0673,1238.8394620581269,1086.2146257307527,2.562231720432093,70198.48997141703,124.9344837159183,6408.876321897141,877.475013622357,79.44846869205996,425.80438422036383,35.13821816399293,642.4399958167088,27.01452844671467
Gene_0674,558.74511626074,30.138682179109505,10.877706381412292,1496.5511411385257,37.23213110106911,458.8398421302695,654.7575852756726,3345.7261232849078,137.9914203515067,2465.0405087311738,1499.544018730297,2008.8781752718792
Gene_0675,10377.903663657478,116.12421763225109,791.972857899926,1698.1377462801759,250.18390860295727,626.30483241062,195.66020767204768,2652.5734778657497,7693.288775450205,1866.6372215373901,422.3880161473425,357.71961163906076
Gene_0676,28730.300663460446,24.775821429837194,45913.89616733058,311.64948171681647,2680.637468594484,15223.140759412743,1210.8879767225358,291.0002379911472,916.0591955556629,26.195787593303777,347.23825550220016,923.7879937769965
Gene_0677,11.619478264198227,19.414607976904847,508.6984174848732,3559.679980464363,25.007101174017276,10733.864279116768,1202.4496365236246,197.9685434293097,9.0054741788044,1031.094912724532,4.403226538496185,83.98277210933682
Gene_0678,412.7519829605763,1596.8485778221095,4397.26261825767,9548.002276648049,71.26549288775995,40.937458165890185,2468.820924251417,645.2749286198763,5443.927347420475,78.35230380132853,633.9542616616022,1442.6673442357928
Gene_0679,1953.412641530042,2347.115470430832,1121.7164919138231,4459.947655843052,363.6875003718755,1176.630017766536,2187.007276690486,1720.4016035348977,4346.282457170251,3341.2664705707807,367.06288600062413,53.66074693186868
Gene_0680,597.7757581173903,243.64338985942658,30.9935629816082,540.2282117729494,242.82606125873505,93.7829763164523,965.491954544589,127.81285029006492,336.3660500793281,98.12514795872174,546.180222286984,237.4495809284706
Gene_0681,282.0773275744755,10940.367523902702,46.432469505758206,118.42688629990303,37435.63572824294,29278.691562636202,35.586562907269,1152.9056987393847,2334.2220286444103,10.498811393531811,461.4443486857927,3245.7604629733655
Gene_0682,208.62483493232963,2267.267411158897,1072.6957595317635,134.57793804941355,749.5723567640734,337.92967578581585,1435.395290210582,3.991468540509023,1463.8838165600698,1379.802808004779,179.89654749694967,684.9826082616568
Gene_0683,10.074711309594031,487.45070178709204,4343.173840241884,284.65963907636115,93.95465268194025,20210.238216806516,217.06054418325635,417.7581477339236,23.4335987809755,1214.422402152151,246.10687219859722,1192.899182274244
Gene_0684,1604.1387796080805,1895.0339915514426,32001.69324813461,149.7648942691379,734.3966541049326,5871.137194644673,85.40561857571032,127.70164785304567,1257.1860350734096,215.93590992870583,630.2482965646943,323.17288076347955
Gene_0685,631.9527512027785,76.14948914922363,110.83279395535794,13777.04738579312,1220.1770043291099,1296.3529655876973,86.5793278955251,2790.0558819097864,589.7117567112243,51.60471859041181,99.56967840898018,792.2296451499519
Gene_0686,2055.693387770577,251.65512520537746,673.9286138062627,150.69602175209124,1393.6734750306045,212.36576449114392,186.8452637013395,179.05285828011944,23.498436724230768,39.058605699144316,874.6326384806206,89.5409724539296
Gene_0687,2365.3548394859754,203.42856840275937,4453.910743436203,9735.453246947076,10832.256511983302,305.49909082317896,498.5102052948562,251.97514163281215,121.60045357873575,5430.036074399011,54473.82993626488,117.06702565409952
Gene_0688,1201.6713262071153,83.60279660405037,82.83970409564535,31.306155396481046,244.66793664180565,2950.203000374954,278.6624031765333,538.3163207476096,1348.4788805202093,1031.8228727976573,1715.9327894140692,2735.523206988301
Gene_0689,273.3855286019207,38360.427901022005,13926.473803351526,54892.12180822437,17550.457097679202,91.2166306194751,86.84595344460642,5581.078868752303,20.211576599114764,6842.79043317867,305.02477209703187,462.6461604108347
Gene_0690,276.53658027440974,16396.139465307693,23.33231634524108,66.75299947546844,77.37327979048914,786.7746300318196,1150.4224229228832,262.197932390904,19269.63536036521,211.0288080747016,1053.198640501501,51.82970055898926
Gene_0691,3459.7009765160647,14.178674597637377,27808.025598873362,294.4850426686384,477.37133864942695,117.84139209603704,11582.60181996022,11.405671241930236,304.35290329311545,256.0918625209392,130.52635829503333,28951.278221306202
Gene_0692,1107.7293085147683,32.929683508673044,89.67384472918889,362.9454896656728,37221.47354475806,891.6234039518538,3275.376399999072,1480.6031534025035,6714.156062277835,405.7407329865757,311.492622360454,74.07665330835111
Gene_0693,327.53220124216585,3176.378485370282,66.93942301815963,13.129670468756302,382.13526719592767,1008.9009639434158,154.21934162506255,64.1239996951964,130.31483902502418,25284.56731546981,2465.424054452311,566.1566329464292
Gene_0694,46.22392700633889,1577.3969226831528,183.20435890699085,30656.52090954999,10365.17411126535,548.9165776953351,4839.641528788401,66.95257510591772,24.81800247476439,2475.5867103489923,117.15194940457131,130.61867685897437
Gene_0695,69.58044553071244,397.141192837224,13547.774759544487,240.09717339588497,1499.7677373200527,561.4110906873126,123.6152725756798,601.0805501517322,120.6628506724065,9411.84341313908,519.1509128168528,379.8968516450847
Gene_0696,68.71958903683424,4297.67636425271,189.26982292826517,750.3535656729273,342.7498179112501,3795.285922518588,6357.048327750664,5479.1036749428495,6211.470723278146,6.636598661149212,323.3125894218379,38775.10160569252
Gene_0697,411.1945950109595,8469.978318935608,215.06042708584073,18.003649637647587,214.27635102222592,167.50117387448603,50.09740738317025,50.17902065151846,158.53587314450235,1550.6928866763271,1.6993153655389415,482.28324207713644
Gene_0698,13583.877819078743,3869.2957673867204,8093.739292653285,9106.570174023213,16042.225048043163,26329.42504032675,981.6103370028397,204.61832548575407,400.5307831733914,1186.173989908307,11.488456688325781,11706.24845027918
Gene_0699,37.633014703236164,54.680954640280255,46.80179770793708,2151.9913466762778,3059.405543566967,189.15932355667923,89.93716703606816,168.810485017855,796.6156968040397,535.8510432086426,42.253038664218664,81.31622289892522
Gene_0700,64519.69330722449,44.60530307635984,114.35594882081271,96.20111344858628,40849.502915674595,30.66779924657179,1578.2587626831503,336.6349599168248,120.56307291645345,2629.9659103696986,6969.002193404976,684.8731910389924
Gene_0701,320.0419426841667,1128.2533674423578,77.9990979456846,2341.5629060896126,1005.2644202319282,440.574466142512,11827.239186154962,67.0163162488636,11191.635924802895,281.44783517914937,68.03011310689031,803.1232481218096
Gene_0702,290.97783270902437,19291.476117884362,104.90834205657538,1709.4167000814818,915.1673589809612,92.65981916081016,63.66595129970786,17115.969818756243,149.69989475295375,325.8083411322357,159.00858622707926,568.0346692535853
Gene_0703,2235.07583041386,63471.12588483632,1353.8049705329381,836.1210667411272,1123.8955080609069,2812.6574608207775,13.127544579561137,1089.0462081563383,4369.360206602764,5302.5932282359045,313.5795192570505,90.06898778684143
Gene_0704,1793.6338398728162,12371.448194834069,677.617783790523,365.0478584220262,280.7076428075589,79.19836290311143,73.05138885676323,1192.5056223709341,8396.186420153914,253.13460053544577,5994.873858629718,11010.746146265477
Gene_0705,1745.8062688362038,200.88788403445312,23477.68365642472,279.0228431124743,107.83938559184847,21781.3371836022,131.62121884775283,23.548949038195463,4951.1774832219935,213.35533055082544,541.5521752019905,4438.267791800976
Gene_0706,176.95552028827893,603.0451617860641,274.44737962507804,825.3087491379376,118.03905031493223,17470.886479193745,728.040949843884,536.2700448510875,791.9333046941556,26.206761305042278,841.2840013960778,2521.7826997735965
Gene_0707,191.51891447142256,3428.495467099018,3573.442959351921,4270.6729177062825,802.9126645054293,167.27888830014263,797.4969278880038,157.732593707792,28.26479388424356,537.4836284649134,2363.413482076122,10385.511272433052
Gene_0708,67.14578481124074,221.33892057202692,488.02899255113863,4163.51389235412,87000.08562613117,1569.8168999063998,27368.8460778054,81.05658235572757,195.89708062068775,4549.722068257866,325.0687771351056,112.22737607538856
Gene_0709,843.4391874898262,1889.2293164444288,38.71494283781032,3073.1036933986306,4838.268155506792,1646.0653479331202,322.6014026722655,271.62929577610527,843.9069687738792,267.5818687341862,290.76860929294105,1048.4179254982935
Gene_0710,7644.648253891501,17628.581071007986,490.4402901003884,28.632204854186984,1654.6795486969265,194.82394424917823,1081.543379354046,6.4127286468991365,79.1916661001834,20460.810535878605,4438.304042792385,744.1615808841101
Gene_0711,513.9424781297013,518.0191685302292,148.6307556975631,3524.927897429529,470.8913740797665,1762.1764260705213,50.96658405138788,31602.629419160472,29526.220941507356,13.834704910294406,4587.42926323682,6.105542634776069
Gene_0712,250.99725847244997,1605.5780379133603,27.19379638169239,563.0635540827233,3640.5350647543873,4593.469808917978,349.4833794855759,77.84930139705017,7.8885510369309335,22.217002581556173,23745.412352131883,3867.2254280083002
Gene_0713,35784.21726341634,169.70771794976,539.2179291985734,2.842782350513603,1563.90056087972,446.6068484352207,631.6927974244098,379.39238930887825,83.54181075715897,39003.4899960926,789.9313759175792,372.8821977534813
Gene_0714,131.6600720204696,14516.86973010344,120.13561920204529,35.96065163698736,5461.361925505804,1891.9186873216345,1250.7360951211595,288.9461857869472,778.6856898608229,32.91556838923877,674.8091153106039,9.702696065568686
Gene_0715,1114.9018677630606,79.70296210529074,245.27019687952506,37.850928425993544,907.1683083467415,487.5758910082828,136.48761750011897,433.71706537414457,276.2423804336488,94.55183227349356,1099.2531711025015,19.706974021752487
Gene_0716,4635.100429466486,8188.661783568199,132.91152926318617,5121.41998172192,850.9994169684667,1289.1084237825469,21969.070035286604,241.19014471923157,425.61891553600253,466.9906575922684,495.00005228941757,344.27312600019644
Gene_0717,2108.2568469863195,884.183062321228,7196.1014821484205,21.314401442524247,162.52762427560705,45.29408323372737,2451.0661340700176,3.4911447815541963,966.7236224809631,15534.479430602172,320.6610587172963,1257.1854066035196
Gene_0718,36.58630245855272,110.25040026446598,680.0138559328318,20896.224479326356,63.77521233116803,6498.804889381592,20.068958639256667,8525.360507062358,569.17225657541,2281.2418397284987,270.6073625766524,152.91457478104243
Gene_0719,3043.165677267591,83.68305620920573,1138.8534989611994,1901.8233466999866,400.2181855549422,1497.3416031142178,1131.269740140496,690.7891080194154,427.36113362023,53.03324952012272,120.60369289815746,12728.958450356893
Gene_0720,26.03229730391949,399.45031925608583,54226.60969405425,634.5905961066032,49.66176227959659,423.7127578208919,18625.986924767494,36780.20834625982,582.9083254919346,383.1852233441141,48.456585378549526,22.3861666764794
Gene_0721,217.03210291859534,65.07509976249789,55.634344442314266,195.66936905428943,7820.142347639443,1575.4872507327093,918.4597588229409,6637.911968150817,7577.373907645494,25628.25828928829,21.564233687363394,381.09613468321
Gene_0722,2640.533528567788,1.03586818064332,527.7463925166808,3806.607995155735,4815.541626039771,1499.4321123073698,14.24822291575269,302.13524851529155,3667.883138508291,88.18903512490067,339.7451147380876,9.306029051937722
Gene_0723,4755.782943094842,127.89494303873941,37.75448896964163,2000.2085574188593,1056.9038855098922,11.779264772467572,1291.739453944496,158.91799160594277,81.67756216680176,147.89522595627776,15368.11007300251,775.9412788615174
Gene_0724,67.34864139882534,998.0660070359075,2650.6637673875844,448.44721833634895,3291.287902360572,3650.7356001420007,9.494857086320241,73.64898137048978,990.4408546542701,471.46343065912583,1598.0966129188027,1.74935190324514
Gene_0725,2475.4563867357006,51.682310268689925,1259.6015121908524,382.387095617114,127.17263152954729,46247.48086196182,6880.035600067558,227.17620191901514,565.6915200442139,83.33696283026721,360.9740156974844,441.88656382024783
Gene_0726,71.59380237251418,2731.6764498591438,770.857368154854,624.5391067574122,955.8873794766354,4718.728373072081,383.43051378177495,625.5738948147686,3900.029065423686,1602.9038987779768,5942.130091806786,61.303235781211114
Gene_0727,113.94015770523592,662.6310710658797,248.4674354496179,709.2128812041187,42.833932535181624,193.75642456328652,259.98571139368045,8.898925607919027,23.203009518492454,156.74099379224714,106.17822532588916,26.03831298075466
Gene_0728,298.8633422760778,568.7879192376872,897.2969891803114,266.6942062874178,2422.8495718375957,1910.5359419949527,25.469524800360116,1433.8449190047404,4907.707919768559,1011.6124630613605,67.55974707301083,334.8649246425139
Gene_0729,363.086975445421,231.77557435590057,669.9999553273421,9.166163358706092,1756.0239662893014,830.8752577327441,6698.88389386224,367.0981218477942,117.74607217401224,302.16004836839517,59.59727228827328,70.34820363703842
Gene_0730,7.750451954264795,495.4904267603048,1049.7633736342977,310.6636976018909,657.5391397939105,85.45077398094219,2003.616399536397,5759.590559628569,67.03926130825856,2004.5036292691864,228.7670832657102,45895.13165478154
Gene_0731,979.2164241255058,464.2404287105207,72.39344411971675,55.9483632436985,897.4506811450724,736.4569926576921,38.355898291388854,84.68276528853451,283.4386393406675,276.13915334588046,49.78541154832026,15.56854016331577
Gene_0732,30.80274936871996,322.4901199218726,320.55541201434943,259.2544681408717,4955.606524107516,214.0818062445513,8.523211558006398,64.8357020988616,2693.314091597628,1175.1443089191855,1805.6635187315896,249.21939958246708
Gene_0733,549.4231646011273,21343.712651910086,10868.590370355705,62.820824337385226,3232.477642425766,801.6900836561773,830.946283941812,3629.257449245821,792.8663056157936,3061.415784871354,5538.264125463149,1569.0485845342603
Gene_0734,58.41810472561653,94.17455125156046,16.72705241484316,26.89842262793951,667.1009267091117,16627.18954656508,24.700448604045054,111.54361131817114,1929.1735177983176,267.0117192018127,81.01283459781958,714.6888877433704
Gene_0735,3895.1126603279745,13.954157963571921,660.8520555689769,32.52007151279395,8606.131449496965,2897.8363094350507,3191.21544924036,83847.15951785134,786.7202897913629,1394.953735355824,5225.465793260523,54.01458035911552
Gene_0736,384.90550251029623,1488.4927860479759,11023.044632602256,20502.202242521125,1966.2627801776378,11.917523281824995,2138.580478086342,10118.428545343333,72.62420994682275,64.24117873008784,338.9634879860761,3463.465886146021
Gene_0737,2624.241401466083,14701.250687323485,56.28478077226586,599.0724009813002,232.6606818404614,2494.7968863868246,10715.778184156283,612.4293716171647,74.96724055404982,40.331180533941875,1439.175985382173,1643.993910817867
Gene_0738,37.74590233107583,1080.8069158318845,187.57091415992286,13191.512769376142,370.60253271436096,236.81043878612124,21964.47888998569,2030.4111069426604,10214.793427452183,1859.0088164223696,357.0776516959009,570.9539956771309
Gene_0739,5245.9395558905535,1459.9892509207516,1170.923574940399,1995.4160116449543,5577.684552767673,682.093227467475,866.8280645929528,324.8415212366144,155.27609929248823,1205.3070281387486,8248.34683009494,454.34267075255997
Gene_0740,1067.7284421908391,1508.2419702553254,7362.389107850185,308.59433649885307,3942.993115558165,416.6841450107861,754.9716209877544,47.95871211128176,1245.7585522036477,16.84027968389208,14977.646675448808,3491.332675338947
Gene_0741,2038.207135797791,8.439127356492966,1240.1837423086542,245.50337827572832,252.33651370495352,21807.823259977416,72.7551247024945,25259.259880954418,1812.9810121420433,5036.743418608056,8352.690897925318,512.756198789645
Gene_0742,2731.154013231855,932.9627357086606,57.78954227573932,2327.289657849747,5482.523973590457,1244.3433730913619,19132.154891244245,110.50405514320835,6.540403884676676,6307.235269824186,97.05086070020903,808.3869884031135
Gene_0743,5.2766894704516725,6815.766263320752,357.43182789658954,14546.34181365972,58.437461453501946,713.1408737744139,1066.3405295738273,498.0149370267288,144.63318720666967,706.6715294706078,1156.3939625792277,2035.8896797520574
Gene_0744,1954.9388520733896,10057.570661751737,774.5637070029265,522.9826162977514,4544.664412866327,490.56184464442043,690.4999658008566,507.61421664883284,3766.1183994338003,4289.126241557505,7362.696385811686,4.215079075893049
Gene_0745,2629.7494797718173,515.1340723694708,123.87971917152362,499.0272716250551,1249.7573586665956,0.6955499904157787,283.35589238289737,1537.624666017886,4.287561371525238,145.88128888073334,63.22461631300232,1238.6158978850563
Gene_0746,1219.0897693804352,149.8811193430672,204.84595112653926,197.21134060908332,494.3800749979674,149.81623949022014,445.8773184496864,1551.2582307924565,1267.3378779503719,56.390347457914764,426.23541835081636,94.52523764363151
Gene_0747,296.6763817044388,4508.413922756451,2360.0561530023724,2123.916216933906,134.62659971764552,3711.1848478119723,3040.9523575213857,167.61835212617027,63.920419358022755,17.20813098689222,535.1039033323855,1575.9304443985795
Gene_0748,479.4028849601357,890.8890286457299,4963.689215426849,396.0500562208447,1651.1470576149234,967.130690119071,189.85498299530153,91.01281931065745,520.6886141889273,4235.815317273431,948.8317080981668,25.325147693536397
Gene_0749,467.2371253710305,717.6813268505024,3523.6086532858217,3439.091651385599,2153.9806655335005,20184.4557978916,573.1011588984583,145.5172924066986,592.1404570190246,56.240942967835316,756.6685245096235,150.73363013894942
Gene_0750,24038.615501343975,1701.6960360943117,10830.630617915325,114.33249616898821,11056.038911910322,325.174834363543,9125.034403473452,541.9804126377379,31.12678652402391,2026.2252658984755,95.00554370613058,8.488238403093789
Gene_0751,6083.249436251924,104.51424735556917,937.4397255373868,710.2615468313606,12.615343361850787,151.4216385084421,43.14999638609881,26.866321143060762,392.1751601154385,1192.0840731207827,3699.7814252710764,55.95813644935265
Gene_0752,165.39413941354445,3136.568281929295,170.73701463599966,347.79643837486503,202.8701055851912,34191.685230927,22.396496064433666,815.6127274423009,17384.516254060545,2470.5787373511416,508.50696456205594,65.70787968955031
Gene_0753,549.6335605804518,375.6417859788301,37450.08469337579,333.0361209494877,2009.1645187544423,585.7702310526048,3956.385025524867,2152.583408937556,1446.3366625467534,299.1310227567976,1696.5758784255108,234.42128347790884
Gene_0754,22649.564080176486,982.6641249723518,375.7259135385308,54.55995503164733,2654.805281322943,26310.969154909435,458.79093005622997,1007.4212278725191,402.5435538288261,820.5419449156475,624.4222153304462,13.60369246439512
Gene_0755,835.5593353581294,4952.344627431522,447.0796657096739,407.1793583131989,103.65364665874412,12.760288340845532,398.16221970500123,83.87270243623428,182.05115045623097,429.160914251878,322.0400821189208,2737.086947910469
Gene_0756,61.02180250519999,1189.2478496315323,830.1084725436235,257.8026977280864,29.022001979962127,964.5176527856532,2693.468241992193,327.18003623592523,93.90266544593217,75.0360529890572,1852.3291022205422,57079.69704871016
Gene_0757,150.25336337254953,1909.102716732823,1937.7666975512159,4316.509626070394,4707.884852940223,1357.4513050349613,1198.9514005213478,225.51602890304065,59.3140047963513,68.4757681552704,215.55666528658895,7952.463402668066
Gene_0758,235.60351334201536,306.8768117685894,385.3397972970463,2589.499032868827,374.52847562654404,129.5539372595393,3257.9635111702496,597.7898109997994,120.51096464048432,14885.129573574959,76.1510012362245,7873.072632587551
Gene_0759,1842.9540057456393,1114.5306202870593,446.433296738933,1275.9126807279647,122.69233174682257,228.20668535940422,3636.465215634219,22265.396151115398,10937.690481111264,97.55441301864852,56.18933008292859,634.7067081390974
Gene_0760,1474.0558198671613,2001.725183069609,677.0666747788059,620.8101112311846,65.00762225449449,2460.995007822217,2739.7448572470716,4141.522073332409,45.63521625575086,330.99664257814254,282.50349017007255,403.1820048666783
Gene_0761,4937.252324352242,173.20445894580243,1646.0411005971418,330.8505246745323,92.3587503847158,454.6210386054279,244.32198966021664,17445.857365396405,5816.168230632594,3216.9303385674343,59.851877622731415,106.48441565650046
Gene_0762,201.2458872433319,15018.98397456808,13.538411491709066,236.23277139905846,696.3238797111796,378.1380455460227,1731.1317313721877,35.167340334700945,17.36378603839527,23.467757464723558,2518.216665157536,1492.3248121665322
Gene_0763,883.4701643541525,376.6492911912968,231.61173092197254,2134.4615651709873,59.59446784730657,117.84540587040631,56231.86123529052,1322.0136893954175,2307.453496891096,251.49447113671923,955.229993411989,4170.573712680451
Gene_0764,457.5852037656498,5955.699741402106,269.17571710563703,135.0775803224701,13.966948849767755,70.13756232150426,102.66314138768904,270.453200455871,2697.6488564135093,164.8136114465137,982.6192845290724,216.15976065282783
Gene_0765,225.12861350150908,22.70590506599234,138.83719277479844,6433.42391355157,2213.7780484002233,1673.028349434881,970.3662445161498,114.97716624149997,326.16983186308124,23.819419323630214,262.24605462447454,76576.41577070391
Gene_0766,270.1439248546604,162.63225391991864,26569.602103085566,249.65218715880164,643.8538219013558,4410.962952935017,125.98731596808786,31.143612382377803,32.57208583251834,78.92853917634541,1361.4200925845087,12.799632136638085
Gene_0767,3114.7543976356196,239.06614830407736,97.74631317239718,273.9487340206417,2743.475125064334,149.09599843275723,670.7522753241541,840.2793727106636,7.4249431648668525,98.41218027141802,591.335491944218,9481.058397679955
Gene_0768,872.0662677779169,156.3493757203856,82.97397775122069,1082.8688766445316,12410.663016491268,293.6044629986815,162.25395639904875,389.81987409042404,2079.686247569361,637.8793015534606,2.275098851502973,1438.5200181927712
Gene_0769,1407.5185463261903,755.0134235124266,50.80262460163669,44428.127250745296,92.66272843307055,38330.525470590066,10850.352694043653,486.9188867376355,2.7944188856982892,675.8043155173943,790.6251148395679,201.62267762461025
Gene_0770,72.89018830966988,169.95115485303575,24.4317478077025,2.118765610049704,109.59638551481235,339.3033158323557,34.078963256701236,2295.021715311583,291.1872654316188,1258.69378089874,493.47975422871383,401.3096439848018
Gene_0771,1372.8549034854077,20446.578235281147,289.92118402014154,3662.3321539347444,480.0476215902948,469.56777307878446,384.84516383512295,161.35884455521364,138.13897812222805,274.0896326654851,1665.6458709510453,49873.9840727979
Gene_0772,392.13974001686285,5122.156961055214,78.20230448366831,192.28534268216467,68030.33753048816,8433.110016798151,34726.28862760725,3438.1150442667063,1181.001628132756,31.29389333029943,48.43839660034512,409.5703533640049
Gene_0773,1135.309081858772,13183.860866874791,4.725153991783073,1310.3047962206795,84.86594794619683,187.9929213624651,798.4132814251341,19201.21296304856,346.2136542643493,73.1309441919836,358.79295265119464,3.220529498663181
Gene_0774,423.4930917659019,1200.6498491294342,7428.038603805406,13451.052435188152,1077.2732277071611,700.0211735736216,23143.205840060098,1256.6290416341983,32.08662301121495,2597.973773390913,644.653734933593,1536.779445819568
Gene_0775,1191.872572866139,203.9337928333539,2820.911563651089,2083.4789858979693,1913.7614700894062,146.84635474948124,1121.8556422116926,86.35071925467254,395.30377826091774,3539.7532464774554,4.5585129539793385,41.982664037359754
Gene_0776,288.539608830707,33.201878016307006,306.65077744837,100.61433028401142,174.30277783096676,175.85544344610008,251.87953313561542,962.4843752061051,12.200370140736302,17921.676107441654,6710.163568476376,201.31687332272827
Gene_0777,960.4853277748796,191.53724061278726,539.3240851812474,633.1117135356669,701.7720150912899,4.485608003205342,372.52477237023294,591.64741572223,318.5803395492162,722.9647576030627,1236.0211112125114,490.7900193742369
Gene_0778,13236.29975453052,820.9217266823471,27.02942281204738,1615.6762885985192,307.47708101401213,375.5275254610147,112.40176766598614,696.3800877415335,988.4847164515847,39.09340373335742,15167.436796405611,1051.278427211423
Gene_0779,54.01707520390559,3098.6148718674553,9.788832427142736,244.8313159647983,665.3005361897724,5.2672969525831475,342.2995907744729,12910.153983039609,2553.1461878001164,148.2931733500668,8897.581248942211,869.421466881823
Gene_0780,10229.60317497717,578.1717754837202,6970.896498232078,58.410463423050004,8566.874671849711,448.81761178441724,1706.5623485870942,12485.288397412274,1052.1112245122806,13.931676591027152,235.35773432980147,630.2573600827961
Gene_0781,1231.9127383755736,46.55285674640133,186.94844908462838,13.684934866953169,5680.7629351455225,7795.652702361296,326.2784589425725,616.7122002381788,52.26672197349525,1691.0554128160604,113.79867135443548,10019.39136124759
Gene_0782,1349.5988171553183,1137.9738112639352,210.51376579095808,15.490991891323528,1909.7965258444074,89.0522029713439,673.4275988795844,309.50997164806034,904.5687198792389,7882.483393641789,1746.2777374580141,83.53263407239112
